Time(ms), Hdg, Alt, Temp, optflow_intTime,optflow_intX,optflow_intY,optflow_intXgyro,optflow_intYgyro,optflow_intZgyro,optflow_quality,optflow_timeDel,optflow_dist,imu_orientX,imu_orientY,imu_orientZ,imu_orientW,imu_angularX,imu_angularY,imu_angularZimu_linAccelX,imu_linAccelY,imu_linAccelZ
-434835,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-432378,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-429853,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-427606,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-425270,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-422547,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-419810,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-417491,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-415178,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-412527,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-409873,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-407587,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-404858,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-402462,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-399719,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-397000,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-394683,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-392128,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-389445,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-385006,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-382357,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-380015,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-377597,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-375183,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-372522,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-369776,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-364312,120.63,0.11,41.45,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-361226,120.63,0.11,41.46,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-357653,120.63,0.11,41.46,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-355002,120.63,0.11,41.46,0,0,0,0,0,0,0,0,0,0.00533441,-0.00454242,0.264137,-0.96446,0.00040657,0.00253572,-0.0016515,0.127486,0.0294199,9.63013
-352394,120.63,0.11,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-349931,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-347058,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-344614,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-341765,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-339215,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-336265,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-333943,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-331491,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-328741,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-326147,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-323637,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-321165,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-318476,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-315883,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-313566,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-311195,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-308853,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-304742,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-300664,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-297527,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-294153,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-290816,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-288168,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-285413,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-282326,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-279715,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-277239,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-274656,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-271901,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-268896,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-262100,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-259243,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-255333,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-252475,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-249650,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00535652,-0.004554,0.264138,-0.964459,0.000129626,0.0024494,-0.00330873,0.11768,0.0294199,9.63994
-247219,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-244835,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-242400,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-239645,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-236879,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-234686,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-232428,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-229789,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-227115,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-224897,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-222417,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-220000,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-217369,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-214799,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-212166,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-209501,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-205618,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-203222,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-199071,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-196216,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-193559,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-190478,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-187264,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-184729,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-181547,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-178269,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-175325,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-172279,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-169001,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-165726,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-163121,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-152543,120.63,0.1,41.46,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-146622,120.62,0.1,41.47,0,0,0,0,0,0,0,0,0,0.00532586,-0.00455965,0.264107,-0.964468,0.00110558,0.00359171,-0.00264306,0.127486,0.0294199,9.63994
-142758,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-138923,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-136908,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-134879,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-132618,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-130370,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-128182,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-126119,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-124160,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-121795,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-119420,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-117030,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-115073,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-112998,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-110675,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-108711,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-106577,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-104593,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-101230,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-97926,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-94650,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-91280,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-88586,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-85449,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-82795,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-79310,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-76781,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-74117,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-71348,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-68059,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-65004,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-62159,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-56867,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-47472,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00531288,-0.00457543,0.264088,-0.964473,0.000660665,0.00307578,-0.00206518,0.127486,0.0294199,9.63994
-43729,120.62,0.11,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-40730,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-38078,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-35572,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-32835,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-29874,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-27195,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-24815,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-22247,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-19511,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-16775,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-14493,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-11780,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-9446,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-6519,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
-3748,120.62,0.09,41.47,0,0,0,0,0,0,0,0,0,0.00528256,-0.00460007,0.264055,-0.964482,0.0012453,0.00439596,-0.00242376,0.127486,0.0294199,9.65955
